Transaction_ID,Order Date,Delivery Date,Product ID,Product Name,Category,Warehouse,Region,Supplier ID,Supplier Name,Forecast Qty,Actual Demand Qty,Inventory On Hand,Reorder Point,Unit Cost,Lead Time Days,TransportationMode,SalesAmount,CustomerSegment,ForecastVersion
T00594,2024-03-08,2024-03-28,P1003,Tablet,Electronics,Hamburg WH,N. America,S08,Supplier H,473,466,935,465,1452.74,17,Sea,776218.47,Wholesale,V1
T00595,14/09/2025,2025-05-10,P1012,Camera,Electronics,Munich WH,north america,S07,Supplier G,595,627,752,310,1209.65,14,Road,1064432.68,Retail,V3
T00596,21/04/2024,2024-05-22,P1008,Monitor,Electronics,Munich WH,north america,S08,Supplier H,347,370,527,171,571.35,30,Sea,242707.68,Retail,V3
T00597,31/01/2025,2025-02-16,P1009,Keyboard,Electronics,Hamburg WH,NA,S01,Supplier A,465,427,148,247,991.96,11,Sea,676070.39,Wholesale,V1
T00598,2025-03-08,2025-07-04,P1005,Printer,Electronics,Hamburg WH,Europe,S01,Supplier A,380,474,,414,1210.65,30,Air,941665.62,Retail,V1
T00599,2025-08-22,2025-09-09,P1015,Lamp,Home,Hamburg WH,North America,S03,Supplier C,676,611,720,351,883.9,15,Air,889684.49,Wholesale,V3
T00600,2025-12-30,2026-05-01,P1015,Lamp,Home,BERLIN WH,N. America,S04,Supplier D,997,990,856,382,227.68,4,Road,353840.25,Retail,V1
T00601,2024-04-26,2024-05-08,P1012,Camera,Electronics,Munich WH,Europe,S08,Supplier H,579,668,874,474,308.56,13,Road,355200.54,Retail,V2
T00602,17/07/2025,2025-08-05,P1007,Chair,Furniture,Berlin Warehouse,N. America,S01,Supplier A,598,542,754,237,903.79,12,Air,763140.36,Retail,V3
T00603,2024-02-22,2024-03-23,P1007,Chair,electronics,BERLIN WH,N. America,S05,Supplier E,549,522,935,308,251.59,25,Air,188031.02,Retail,V1
T00604,2024-04-01,2024-01-25,P1010,Mouse,Electronics,Hamburg WH,north america,S05,Supplier E,335,381,933,156,484.46,16,Air,234240.39,Wholesale,V1
T00605,2024-08-10,30/08/2024,P1010,Mouse,Electronics,Berlin WH,north america,S08,Supplier H,761,655,348,382,770.45,15,Road,621492.35,Retail,V1
T00606,2025-07-14,2025-07-21,P1005,Printer,Electronics,Berlin WH,NA,S04,Supplier D,501,526,580,175,1236.31,7,Air,1015544.43,Retail,V1
T00607,2025-11-14,2025-11-16,P1010,Mouse,Electronics,Berlin WH,Europe,S05,Supplier E,884,821,913,319,410.81,4,Air,592709.54,Retail,V3
T00608,2024-10-18,19/11/2024,P1010,Mouse,Electronics,BERLIN WH,North America,S03,Supplier C,298,329,976,383,302.57,25,Air,157903.96,Wholesale,V2
T00609,2025-12-01,2025-02-11,P1015,Lamp,Home,Munich WH,North America,S07,Supplier G,502,555,358,184,999.71,26,Sea,926835.22,Wholesale,V1
T00610,2024-05-04,2024-05-26,P1012,Camera,Electronics,Munich WH,N. America,S05,Supplier E,511,585,-20,318,150.81,18,Road,140211,Retail,V3
T00611,2024-02-29,2024-04-01,P1002,Phone,Electronics,BERLIN WH,Europe,S02,Supplier B,307,378,209,397,404.17,25,Road,171655.35,Wholesale,V2
T00612,22/06/2025,20/07/2025,P1010,Mouse,Electronics,Hamburg WH,north america,S06, Supplier A ,470,460,822,216,77.69,21,Road,55993.11,Wholesale,V2
T00613,2024-03-07,2024-07-09,P1015,Lamp,Home,Berlin WH,North America,S04,Supplier D,671,581,624,298,501.43,8,Sea,504198.29,Retail,V3
T00614,31/07/2024,2024-08-06,P1013,Sofa,electronics,BERLIN WH,north america,S07,Supplier G,456,443,-20,361,119.54,3,Road,61770.39,Retail,V1
T00615,2025-10-17,2025-12-11,P1004,Headphones,electronics,BERLIN WH,NA,S05,Supplier E,,590,853,280,1496.49,27,Road,1120479,Wholesale,V1
T00616,2024-04-26,17/05/2024,P1011,Router,Electronics,Munich WH,North America,S06,Supplier F,415,488,574,324,53.19,14,Air,35101.24,Retail,V2
T00617,2024-12-12,2025-06-01,P1015,Lamp,Home,Berlin Warehouse,Europe,S08,Supplier H,869,940,1057,392,988.43,27,Air,1172938.21,Wholesale,V3
T00618,2024-12-09,2025-01-12,P1008,Monitor,Electronics,BERLIN WH,north america,S07,Supplier G,864,1060,857,178,1258.94,28,Road,2046644.21,Wholesale,V3
T00619,2025-07-02,2025-07-28,P1001,Laptop,Electronics,BERLIN WH,North America,S04, Supplier A ,849,741,955,445,888.67,23,Air,992145.81,Wholesale,V1
T00620,13/12/2024,2025-07-01,P1007,Chair,Furniture,Berlin Warehouse,north america,S03,Supplier C,1062,1112,576,442,358.74,21,Air,605477.61,Wholesale,V3
T00621,2024-11-18,2024-12-02,P1012,Camera,Electronics,Hamburg WH,N. America,S01, Supplier A ,835,944,174,289,1493.53,15,Sea,2519170.97,Wholesale,V2
T00622,2024-09-08,2024-08-17,P1009,Keyboard,Electronics,Berlin WH,N. America,S05,Supplier E,905,834,837,239,897.87,5,Air,851669.7,Wholesale,V3
T00623,2024-01-26,2024-02-02,P1013,Sofa,Furniture,BERLIN WH,Europe,S08,Supplier H,786,734,573,406,572.22,6,Road,738874.12,Wholesale,V2
T00624,2024-05-26,2024-06-18,P1013,Sofa,Furniture,Berlin Warehouse,North America,S02,Supplier B,538,500,380,414,1051.76,23,Sea,817242.38,Wholesale,V3
T00625,2025-06-18,2025-06-29,P1002,Phone,Electronics,Munich WH,North America,S01,Supplier A,432,410,578,309,906.97,3,Sea,455729.91,Wholesale,V1
T00626,2024-04-15,2024-05-07,P1009,Keyboard,Electronics,Berlin Warehouse,NA,S05,Supplier E,482,452,1154,161,1259.3,20,Air,693750.98,Retail,V2
T00627,2024-10-10,2024-11-01,P1009,Keyboard,Electronics,BERLIN WH,N. America,S06, Supplier A ,778,686,913,375,1208.16,23,Air,1469163.46,Wholesale,V1
T00628,2024-01-16,2024-02-07,P1010,Mouse,Electronics,Munich WH,NA,S02,,367,382,1465,255,247.46,19,Sea,141872.57,Retail,V3
T00629,17/10/2024,2024-10-23,P1010,Mouse,Electronics,Munich WH,NA,S04,Supplier D,,546,648,237,897.4,4,Road,660712.73,Wholesale,V1
T00630,13/05/2024,2024-05-15,P1001,Laptop,Electronics,Hamburg WH,North America,S08,Supplier H,420,403,-20,495,1323.84,3,Air,916587.46,Wholesale,V2
T00631,2024-07-02,2024-07-17,P1012,Camera,Electronics,BERLIN WH,N. America,S08,Supplier H,416,364,-20,465,1331.42,13,Road,599814.47,Retail,V2
T00632,2025-08-04,2025-08-14,P1003,Tablet,Electronics,BERLIN WH,Europe,S02,Supplier B,663,592,949,389,1495.91,5,Sea,992749.87,Retail,V1
T00633,2024-05-27,2024-10-06,P1014,Shelf,Furniture,BERLIN WH,NA,S05,Supplier E,630,530,905,336,708.21,14,Sea,635534.14,Wholesale,V1
T00634,2024-03-07,29/03/2024,P1008,Monitor,Electronics,Berlin Warehouse,NA,S02,Supplier B,,478,578,329,1463.51,17,Sea,1169577.88,Retail,V3
T00635,2024-04-15,2024-05-12,P1007,Chair,Furniture,Berlin WH,NA,S02,Supplier B,393,475,513,316,331.97,19,Road,198771.73,Wholesale,V2
T00636,2025-08-27,2025-11-09,P1007,Chair,Furniture,Berlin Warehouse,Europe,S04,,413,492,642,467,267.89,9,Sea,158569.91,Retail,V2
T00637,2024-01-08,2024-08-24,P1014,Shelf,Furniture,Munich WH,N. America,S07,Supplier G,630,692,819,372,1201.47,20,Air,1104436.16,Retail,V3
T00638,2025-12-29,25/01/2026,P1010,Mouse,Electronics,Hamburg WH,NA,S08,Supplier H,662,778,509,208,399.57,20,Road,419271.65,Retail,V2
T00639,2024-06-29,2024-07-19,P1005,Printer,Electronics,Munich WH,Europe,S07,Supplier G,393,445,745,185,1217.35,21,Sea,651606.28,Wholesale,V3
T00640,2025-11-07,2025-12-05,P1001,Laptop,Electronics,Munich WH,North America,S02,Supplier B,866,1005,604,261,142.45,28,Air,206035.76,Retail,V2
T00641,28/06/2025,23/07/2025,P1005,Printer,electronics,Berlin Warehouse,N. America,S07,Supplier G,637,568,253,465,222.98,20,Road,190800.85,Wholesale,V2
T00642,2025-06-08,2025-02-09,P1013,Sofa,Furniture,Berlin WH,north america,S05,Supplier E,587,560,704,372,424.99,24,Air,343065.13,Wholesale,V1
T00643,2024-10-28,29/10/2024,P1001,Laptop,Electronics,Munich WH,NA,S06,Supplier F,452,490,491,431,1237.12,3,Air,690985.59,Wholesale,V1
T00644,28/08/2024,13/09/2024,P1007,Chair,Furniture,Hamburg WH,Europe,S07,Supplier G,607,557,119,470,869.95,12,Sea,759332.46,Retail,V3
T00645,26/06/2024,19/07/2024,P1008,Monitor,Electronics,BERLIN WH,Europe,S03,Supplier C,515,557,792,246,816.27,19,Air,767504.51,Wholesale,V3
T00646,2024-05-08,28/05/2024,P1003,Tablet,Electronics,Berlin Warehouse,Europe,S01,Supplier A,355,357,575,186,1117.63,22,Road,576465.74,Wholesale,V1
T00647,2024-03-27,2024-03-05,P1003,Tablet,Electronics,Hamburg WH,north america,S07,Supplier G,613,649,684,383,1292.5,30,Air,1161584.51,Wholesale,V3
T00648,2025-10-03,24/03/2025,P1009,Keyboard,Electronics,Berlin Warehouse,Europe,S08,Supplier H,481,436,208,346,206.48,13,Road,111405.69,Retail,V3
T00649,2025-05-25,2025-06-08,P1014,Shelf,Furniture,Munich WH,north america,S04,Supplier D,724,728,1106,406,974.22,10,Sea,894255.73,Retail,V1
T00650,2025-08-04,2025-08-29,P1008,Monitor,Electronics,Berlin WH,N. America,S06,Supplier F,476,448,915,207,229.01,20,Road,153855.14,Wholesale,V2
T00651,13/06/2025,2025-07-08,P1002,Phone,Electronics,Berlin WH,north america,S02,Supplier B,380,429,490,275,290.6,17,Road,209191.61,Wholesale,V3
T00652,2024-02-24,19/03/2024,P1015,Lamp,Home,Hamburg WH,Europe,S06,Supplier F,647,545,652,423,865.47,26,Road,566064.92,Wholesale,V3
T00653,2024-05-12,16/12/2024,P1007,Chair,Furniture,Berlin WH,north america,S06,Supplier F,990,1046,571,300,148.79,11,Road,231856.17,Wholesale,V3
T00654,31/07/2025,2025-08-24,P1005,Printer,Electronics,Berlin Warehouse,north america,S01,Supplier A,476,548,817,472,1015.69,17,Air,698170.51,Wholesale,V3
T00655,2025-10-01,2025-10-05,P1001,Laptop,Electronics,Munich WH,North America,S05,Supplier E,494,549,623,398,409.61,4,Sea,247466.33,Wholesale,V1
T00656,2025-09-22,2025-09-23,P1005,Printer,Electronics,Munich WH,N. America,S05,Supplier E,772,735,793,281,1130.39,2,Road,1002349.58,Retail,V3
T00657,2025-02-04,2025-04-30,P1006,Desk,Furniture,Hamburg WH,N. America,S03,Supplier C,208,249,553,283,739.47,27,Road,321214.62,Retail,V2
T00658,2024-03-27,2024-04-26,P1003,Tablet,Electronics,Hamburg WH,N. America,S03,Supplier C,489,421,516,403,712.74,26,Road,428013.51,Wholesale,V3
T00659,2025-10-14,2025-11-11,P1003,Tablet,Electronics,Berlin WH,NA,S04,Supplier D,424,427,,445,656.38,25,Air,425410.78,Retail,V1
T00660,2025-04-20,2025-05-13,P1007,Chair,Furniture,Berlin Warehouse,Europe,S08,Supplier H,555,640,608,304,65.09,17,Road,51785.14,Wholesale,V2
T00661,2024-09-25,2024-11-10,P1003,Tablet,Electronics,Hamburg WH,NA,S07,Supplier G,748,716,167,156,1367.7,11,Road,1426700.98,Retail,V1
T00662,28/06/2025,2025-07-27,P1011,Router,Electronics,BERLIN WH,NA,S06,Supplier F,,421,700,371,835.72,21,Sea,494939.49,Wholesale,V1
T00663,2024-09-18,22/10/2024,P1011,Router,Electronics,Berlin Warehouse,north america,S07,Supplier G,538,665,771,386,684.58,26,Air,576448.03,Wholesale,V3
T00664,2025-07-12,2025-12-17,P1003,Tablet,Electronics,Berlin WH,North America,S06,Supplier F,847,929,476,430,276.77,2,Air,351180.28,Wholesale,V1
T00665,21/06/2025,2025-02-07,P1002,Phone,Electronics,BERLIN WH,N. America,S08,Supplier H,489,445,1014,329,205.72,9,Air,150220.51,Retail,V3
T00666,2024-04-04,2024-04-25,P1001,Laptop,Electronics,Berlin WH,North America,S04,Supplier D,605,590,420,456,1395.13,22,Road,1128610.22,Retail,V2
T00667,2025-11-03,2025-11-27,P1013,Sofa,Furniture,BERLIN WH,NA,S03, Supplier A ,1011,911,1023,206,366.95,24,Sea,448471.58,Retail,V3
T00668,2025-04-09,2025-05-11,P1015,Lamp,Home,BERLIN WH,NA,S05,Supplier E,507,560,748,368,924.97,24,Air,815797.63,Retail,V2
T00669,2024-04-03,2024-09-03,P1007,Chair,Furniture,BERLIN WH,N. America,S07,Supplier G,712,604,586,320,1329.59,3,Sea,1298846.58,Retail,V2
T00670,2024-07-24,2024-08-20,P1010,Mouse,Electronics,Berlin WH,N. America,S07, Supplier A ,455,384,454,241,35.22,22,Road,21655.87,Wholesale,V1
T00671,20/09/2025,16/10/2025,P1011,Router,Electronics,Berlin WH,North America,S02,Supplier B,962,805,1068,376,481.58,24,Air,518697.37,Retail,V3
T00672,2024-09-13,2024-10-18,P1013,Sofa,Furniture,Berlin Warehouse,North America,S08,Supplier H,620,686,500,159,528.21,30,Air,610273.43,Wholesale,V2
T00673,2024-06-04,22/06/2024,P1012,Camera,Electronics,Munich WH,Europe,S06,Supplier F,475,576,652,350,156.69,20,Sea,109563.5,Wholesale,V2
T00674,2024-03-12,2024-03-31,P1009,Keyboard,Electronics,Berlin WH,north america,S04,Supplier D,436,368,774,151,681.14,14,Road,363722.65,Wholesale,V2
T00675,2025-11-29,29/12/2025,P1005,Printer,Electronics,Berlin WH,NA,S07,Supplier G,933,877,292,178,1131.74,22,Road,1615558.42,Wholesale,V1
T00676,2025-04-15,2025-04-23,P1013,Sofa,Furniture,Munich WH,North America,S05,Supplier E,679,603,741,481,1140.43,8,Sea,783214.35,Retail,V2
T00677,13/12/2025,2026-01-09,P1007,Chair,Furniture,Hamburg WH,North America,S02,Supplier B,755,786,1136,472,1329.19,24,Road,1804161,Wholesale,V3
T00678,13/07/2024,2024-07-22,P1003,Tablet,Electronics,Berlin Warehouse,Europe,S01,Supplier A,,467,848,248,422.02,2,Sea,243087.89,Retail,V3
T00679,20/10/2025,2025-11-22,P1005,Printer,Electronics,Berlin WH,North America,S08,Supplier H,423,436,,423,1249.8,28,Sea,645135.21,Retail,V2
T00680,2024-02-13,2024-03-19,P1007,Chair,Furniture,Munich WH,Europe,S02,Supplier B,482,527,1128,258,749.37,27,Road,517326.55,Retail,V3
T00681,2025-08-16,2025-09-10,P1004,Headphones,Electronics,Hamburg WH,North America,S02,,463,535,1196,168,192.54,25,Sea,152729.95,Retail,V1
T00682,2025-12-19,2026-03-01,P1011,Router,Electronics,Berlin WH,NA,S03,Supplier C,946,866,878,157,994.82,7,Air,1509448.93,Wholesale,V3
T00683,2024-06-23,2024-07-03,P1014,Shelf,Furniture,Munich WH,north america,S02,Supplier B,-564,531,1018,204,1349.61,5,Air,988725.81,Retail,V1
T00684,2025-12-03,2025-03-25,P1006,Desk,Furniture,Munich WH,north america,S07,Supplier G,468,556,826,316,873.75,5,Air,692168.74,Wholesale,V1
T00685,16/02/2024,2024-02-19,P1010,Mouse,Electronics,BERLIN WH,N. America,S03,,553,681,850,321,994.9,4,Sea,997729.04,Retail,V3
T00686,2025-01-13,29/01/2025,P1009,Keyboard,Electronics,Berlin WH,N. America,S03,Supplier C,340,290,845,374,1231.74,9,Air,638859.37,Wholesale,V1
T00687,2024-01-17,2024-01-17,P1015,Lamp,Home,Berlin Warehouse,North America,S08, Supplier A ,222,271,484,191,98.09,2,Road,42117.35,Wholesale,V2
T00688,2025-12-11,19/12/2025,P1013,Sofa,Furniture,BERLIN WH,north america,S08,Supplier H,749,717,641,214,394.23,8,Sea,425221.75,Wholesale,V1
T00689,2024-06-27,2024-09-07,P1010,Mouse,Electronics,Munich WH,North America,S01,,709,629,582,455,726.48,7,Road,614867.72,Wholesale,V2
T00690,2025-04-03,15/03/2025,P1001,Laptop,Electronics,Berlin WH,north america,S04,Supplier D,594,638,570,248,329.41,5,Sea,243638.82,Retail,V2
T00691,2025-03-10,2025-07-10,P1011,Router,Electronics,Berlin WH,N. America,S04,Supplier D,360,317,-8,291,347.43,3,Road,150521.26,Wholesale,V2
T00692,29/06/2024,2024-07-24,P1003,Tablet,Electronics,BERLIN WH,N. America,S01,Supplier A,532,558,815,177,699.5,22,Sea,512218.3,Wholesale,V2
T00693,2025-09-23,2025-09-26,P1013,Sofa,Furniture,Munich WH,N. America,S08,Supplier H,731,722,812,172,68.34,5,Air,70702.26,Retail,V2
T00694,2025-11-06,2025-07-11,P1002,Phone,Electronics,Munich WH,north america,S02,Supplier B,384,362,621,270,1457.3,25,Sea,787901.84,Wholesale,V1
T00695,2025-11-24,2025-12-19,P1015,Lamp,Home,BERLIN WH,N. America,S06,Supplier F,829,858,742,267,192.21,0,Air,252149.76,Retail,V3
T00696,2025-02-26,29/03/2025,P1014,Shelf,Furniture,Berlin WH,Europe,S04,,432,521,821,342,544.91,30,Road,421720.53,Wholesale,V1
T00697,2025-03-22,2025-07-04,P1003,Tablet,Electrnics,Hamburg WH,NA,S04,Supplier D,719,639,615,462,925.51,16,Air,805145.33,Wholesale,V3
T00698,17/07/2024,2024-07-28,P1011,Router,Electronics,Berlin Warehouse,North America,S06,Supplier F,418,444,627,288,631.5,8,Road,441068.5,Retail,V2
T00699,2024-05-19,2024-06-03,P1002,Phone,Electronics,BERLIN WH,N. America,S08,Supplier H,414,433,751,384,289.03,15,Sea,151402.56,Retail,V3
T00700,18/09/2025,2025-08-10,P1015,Lamp,Home,Berlin WH,Europe,S03,Supplier C,640,556,626,445,844.42,19,Road,592490.12,Wholesale,V1
T00701,28/08/2025,2025-03-09,P1008,Monitor,Electronics,Berlin Warehouse,N. America,S08,Supplier H,1076,910,,292,346.26,2,Sea,542069.26,Wholesale,V3
T00702,2024-08-15,2024-12-09,P1015,Lamp,Home,Hamburg WH,North America,S03,Supplier C,830,864,1057,443,1133.55,30,Air,1441565.71,Wholesale,V3
T00703,2025-05-31,2025-06-19,P1001,Laptop,Electronics,Berlin WH,Europe,S07,Supplier G,450,412,1154,421,1240.22,14,Sea,614444.94,Retail,V1
T00704,2025-07-25,2025-08-02,P1013,Sofa,Furniture,BERLIN WH,NA,S01,Supplier A,589,518,1013,358,658.33,8,Air,465597.36,Retail,V1
T00705,2025-05-06,2025-04-06,P1011,Router,Electronics,Munich WH,north america,S05,Supplier E,542,477,777,232,736.35,24,Air,512762.09,Wholesale,V2
T00706,21/05/2024,20/06/2024,P1014,Shelf,Electronic,Hamburg WH,North America,S07,Supplier G,539,580,258,244,78.12,27,Road,58467.46,Retail,V2
T00707,2025-08-12,25/12/2025,P1006,Desk,Furniture,Munich WH,north america,S01,Supplier A,-969,888,804,301,531.79,15,Road,741289.47,Retail,V3
T00708,23/03/2024,2024-04-18,P1010,Mouse,Electronics,BERLIN WH,North America,S06,Supplier F,599,661,581,178,1485.69,18,Air,1097959.96,Wholesale,V2
T00709,2025-04-21,2025-04-05,P1010,Mouse,Electronics,Munich WH,North America,S01,Supplier A,749,697,967,337,198.17,13,Road,242680.7,Retail,V1
T00710,2024-12-08,2025-01-01,P1004,Headphones,Electronics,Berlin Warehouse,N. America,S02,Supplier B,847,953,412,482,474.68,17,Sea,670648.07,Wholesale,V2
T00711,30/05/2025,2025-06-01,P1011,Router,Electronics,BERLIN WH,NA,S07,Supplier G,312,360,629,291,638.85,3,Sea,374899.74,Wholesale,V3
T00712,2025-06-23,2025-07-23,P1014,Shelf,Furniture,Munich WH,NA,S02,Supplier B,321,399,643,390,999.34,24,Sea,606763.4,Wholesale,V3
T00713,2025-10-12,2026-01-14,P1013,Sofa,Furniture,Berlin WH,North America,S02,Supplier B,680,841,546,246,1255.72,30,Sea,1882199.15,Retail,V2
T00714,2024-03-19,2024-03-24,P1002,Phone,Electronics,Hamburg WH,N. America,S03,,522,455,573,291,1391.17,5,Air,882212.29,Retail,V2
T00715,2025-02-03,2025-03-19,P1011,Router,Electronics,Hamburg WH,North America,S03,Supplier C,219,270,1029,392,883.21,13,Sea,264200.07,Retail,V1
T00716,2024-01-23,2024-02-17,P1014,Shelf,Furniture,Hamburg WH,north america,S04,Supplier D,341,418,951,416,890.76,22,Sea,513222.47,Wholesale,V2
T00717,30/08/2025,2025-09-17,P1011,Router,Electronics,Berlin Warehouse,NA,S08,Supplier H,640,704,810,384,1069.97,11,Air,971737.4,Wholesale,V1
T00718,2025-05-10,19/05/2025,P1006,Desk,Furniture,BERLIN WH,Europe,S05,Supplier E,479,470,895,174,94.85,6,Air,62334.84,Retail,V3
T00719,2025-02-07,2025-07-08,P1005,Printer,Electronics,Berlin Warehouse,N. America,S03,,,551,817,239,354.6,28,Air,326705.27,Retail,V1
T00720,2024-11-20,2024-12-03,P1010,Mouse,Electronics,Berlin Warehouse,N. America,S03,Supplier C,,661,547,375,143.62,10,Road,118456.05,Retail,V3
T00721,20/11/2024,2024-12-12,P1006,Desk,Furniture,Berlin Warehouse,north america,S03,Supplier C,514,551,,340,603.97,16,Sea,489516.53,Retail,V1
T00722,2025-02-18,2025-09-03,P1015,Lamp,Home,Berlin Warehouse,North America,S08,Supplier H,594,530,403,224,1145.04,16,Road,732936.51,Wholesale,V3
T00723,23/12/2025,2026-01-25,P1005,Printer,Electronics,Berlin Warehouse,north america,S08,Supplier H,797,844,526,298,624.51,26,Road,830576.51,Wholesale,V2
T00724,2025-12-06,2025-12-20,P1002,Phone,Electronics,Munich WH,North America,S08,Supplier H,954,1088,485,170,969.43,6,Sea,1352049.59,Retail,V2
T00725,2025-09-24,2025-06-10,P1014,Shelf,Furniture,BERLIN WH,North America,S04,Supplier D,558,579,511,378,375.99,13,Road,341931.76,Retail,V3
T00726,23/06/2025,24/06/2025,P1004,Headphones,Electronics,Munich WH,Europe,S05,Supplier E,633,561,943,250,607.55,2,Road,412213.97,Retail,V3
T00727,2025-02-07,2025-03-07,P1004,Headphones,Electronics,Munich WH,North America,S08,Supplier H,-433,406,1032,312,420.55,21,Road,197526.22,Wholesale,V2
T00728,31/05/2024,2024-06-17,P1012,Camera,Electronics,Berlin WH,NA,S07,Supplier G,589,572,978,339,1301.83,14,Sea,969982.58,Wholesale,V2
T00729,2025-04-01,2025-05-01,P1014,Shelf,Furniture,Hamburg WH,Europe,S02,Supplier B,745,773,545,260,652.68,25,Sea,671618.84,Retail,V3
T00730,2025-10-03,2025-04-14,P1012,Camera,Electronics,Munich WH,North America,S07,Supplier G,560,637,-20,221,1402.96,28,Air,1414133.43,Retail,V2
T00731,2025-01-05,25/05/2025,P1014,Shelf,Furniture,Berlin WH,North America,S06,Supplier F,584,526,1019,183,43.98,20,Sea,38699.22,Wholesale,V2
T00732,28/06/2024,2024-07-24,P1009,Keyboard,Electronics,Berlin Warehouse,N. America,S08,Supplier H,521,579,518,440,1301.03,26,Sea,882855.67,Wholesale,V3
T00733,17/05/2025,2025-06-02,P1001,Laptop,Electronics,Munich WH,Europe,S05,,565,608,812,449,1021.2,11,Air,941249.56,Retail,V1
T00734,2024-06-06,2024-07-12,P1005,Printer,Electronics,Hamburg WH,North America,S05,Supplier E,714,694,929,477,655.01,28,Road,587834.3,Wholesale,V2
T00735,2024-02-07,2024-07-09,P1008,Monitor,Electronics,Hamburg WH,North America,S04,Supplier D,442,411,880,164,365.33,5,Road,230891.3,Wholesale,V3
T00736,2025-05-07,2025-06-06,P1010,Mouse,Electronics,Hamburg WH,North America,S07,Supplier G,332,403,877,282,213.84,22,Sea,131351.59,Retail,V2
T00737,2024-06-15,2024-07-02,P1010,Mouse,Electronics,Berlin Warehouse,NA,S01,Supplier A,394,398,1012,224,1394.71,12,Air,739596.95,Retail,V2
T00738,2025-01-04,2025-01-17,P1007,Chair,Furniture,Munich WH,North America,S06,Supplier F,383,461,694,174,402.72,11,Road,207838.93,Retail,V3
T00739,2024-07-06,2024-08-01,P1013,Sofa,Furniture,Munich WH,NA,S02,Supplier B,378,371,1177,456,278.48,26,Sea,135049.86,Wholesale,V2
T00740,2025-02-12,28/12/2025,P1012,Camera,Electronics,BERLIN WH,N. America,S06,Supplier F,759,926,719,199,1337.77,19,Air,1862890.74,Retail,V3
T00741,15/10/2024,2024-10-27,P1006,Desk,Furniture,Berlin WH,N. America,S08,Supplier H,50000,501,1417,360,153.02,12,Air,116576.73,Retail,V1
T00742,2025-07-26,2025-08-10,P1010,Mouse,Electronics,Berlin WH,N. America,S02,Supplier B,553,575,640,363,232.06,16,Air,213535.66,Wholesale,V2
T00743,2024-11-15,18/12/2024,P1012,Camera,Electronics,Munich WH,north america,S06,Supplier F,1000,927,235,221,1352.39,28,Sea,2074232.04,Retail,V3
T00744,2024-11-07,13/11/2024,P1001,Laptop,Electronics,Berlin Warehouse,NA,S02,Supplier B,1226,1041,990,263,457.82,6,Air,524620.69,Retail,V1
